sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
SCAMP2_+_75165674.23-P1|SCAMP2_+_75165647.23-P1	SCAMP2	3759.9/4903.6/3831	4587.6/4574.8/4475.8	3831	4574.8	0.25594	5.7784e+05	3.4085e+05	1.2741	0.89868	0.10132	0.20264	0.41411	True
RANBP9_+_13712046.23-P1P2|RANBP9_-_13711888.23-P1P2	RANBP9	3793.5/3960.5/4598.4	4717.4/4495.2/4981.2	3960.5	4717.4	0.25225	2.1742e+05	3.5301e+05	1.274	0.89866	0.10134	0.20268	0.41411	True
ARRDC5_-_4902803.23-P1P2|ARRDC5_+_4902700.23-P1P2	ARRDC5	1975/2182/2455.1	1337.3/2734.7/3573.5	2182	2734.7	0.32564	58709	1.8836e+05	1.2736	0.8986	0.1014	0.2028	0.41411	True
non-targeting_02983|non-targeting_02666	negative_control	1907.9/2198.7/2077.8	1350.8/1539.1/3257.4	2077.8	1539.1	-0.43268	21739	1.789e+05	1.2735	0.10142	0.89858	0.20284	0.41411	False
MRPS18A_+_43655465.23-P1P2|MRPS18A_-_43655340.23-P1P2	MRPS18A	148.2/289.39/525.63	117.42/3.4588/395.88	289.39	117.42	-1.2941	37872	22420	1.2734	0.10144	0.89856	0.20289	0.41411	False
LHFPL1_-_111923148.23-P1P2|LHFPL1_-_111922921.23-P1P2	LHFPL1	2320.8/1980.3/1942.4	2505.2/1832/2595.3	1980.3	2505.2	0.3391	58705	1.7007e+05	1.273	0.89849	0.10151	0.20302	0.41411	True
DDB1_-_61081132.23-P2|DDB1_-_61081136.23-P2	DDB1	3515.7/2492.9/3269.9	2586.3/2552.6/3051.8	3269.9	2586.3	-0.33823	3.3207e+05	2.8847e+05	1.2727	0.10156	0.89844	0.20311	0.41411	False
non-targeting_02262|non-targeting_02688	negative_control	8412.7/8223.2/8321.9	7104.2/8086.6/7203.7	8321.9	7203.7	-0.20814	8993.6	7.7187e+05	1.2727	0.10156	0.89844	0.20311	0.41411	False
CDRT1_+_15522454.23-ENST00000395906.3|CDRT1_+_15522426.23-ENST00000395906.3	CDRT1	3841.9/2915.4/4968.2	4192.7/1887.3/3097.9	3841.9	3097.9	-0.31045	1.0635e+06	3.4188e+05	1.2725	0.1016	0.8984	0.20319	0.41411	False
OR1S2_-_57971572.23-ENST00000302592.6|OR1S2_+_57971553.23-ENST00000302592.6	OR1S2	1825/3003.9/2369.1	2945.8/3063.3/2742.4	2369.1	2945.8	0.31421	3.4952e+05	2.0542e+05	1.2724	0.89839	0.10161	0.20321	0.41411	True
PROP1_+_177423229.23-P1P2|PROP1_+_177423180.23-P1P2	PROP1	6502/7052.1/6976.1	6183.6/4420.3/5957.5	6976.1	5957.5	-0.22769	1.1528e+05	6.4095e+05	1.2724	0.10162	0.89838	0.20324	0.41411	False
GPD1_-_50497793.23-P1P2|GPD1_-_50497931.23-P1P2	GPD1	10228/8897.6/8907.7	6868.4/7954/7749.5	8907.7	7749.5	-0.20093	8.7207e+05	8.2922e+05	1.2719	0.10171	0.89829	0.20341	0.41411	False
ID2_+_8819418.23-P2|ID2_+_8819430.23-P2	ID2	4682.6/3774.8/3955.6	4577.2/3200.5/3125.8	3955.6	3200.5	-0.30553	2.8061e+05	3.5255e+05	1.2718	0.10172	0.89828	0.20344	0.41411	False
STK32C_+_134121437.23-P1|STK32C_-_134121414.23-P1	STK32C	6411.6/4405.4/5455.1	9361.1/5930.6/6349.5	5455.1	6349.5	0.21899	1.0084e+06	4.9464e+05	1.2717	0.89826	0.10174	0.20349	0.41411	True
PCDHA13_-_140261977.23-P1P2|PCDHA13_-_140261783.23-P1P2	PCDHA13	2066.4/1033.2/1701.6	1356/726.34/1217.4	1701.6	1217.4	-0.48268	2.8991e+05	1.4495e+05	1.2716	0.10175	0.89825	0.2035	0.41411	False
RNF103_+_86850947.23-P1P2|RNF103_+_86850932.23-P1P2	RNF103	2475.5/2405.2/2385.2	3236.8/2986.1/2419.5	2405.2	2986.1	0.31198	2674.2	2.0872e+05	1.2715	0.89822	0.10178	0.20356	0.41411	True
non-targeting_01607|non-targeting_01052	negative_control	2029.1/1152/1589.8	1521.2/2056.8/2675.1	1589.8	2056.8	0.37137	1.9233e+05	1.3493e+05	1.2714	0.8982	0.1018	0.20359	0.41411	True
GPX3_+_150400191.23-P1P2|GPX3_-_150400175.23-P1P2	GPX3	5437.6/5531.8/5291.8	4545/3802.3/4983.1	5437.6	4545	-0.25865	15075	4.9296e+05	1.2714	0.1018	0.8982	0.2036	0.41411	False
RMND5B_-_177558064.23-P1P2|RMND5B_-_177558036.23-P1P2	RMND5B	7514.2/6852/5958.2	5843.8/6968.2/5773.9	6852	5843.8	-0.22958	6.1871e+05	6.2894e+05	1.2713	0.10182	0.89818	0.20363	0.41411	False
OR10A4_+_6897933.23-ENST00000379829.2|OR10A4_-_6897887.23-ENST00000379829.2	OR10A4	5899.9/4980.2/5267	5783.5/3530.2/4389.3	5267	4389.3	-0.26294	2.4141e+05	4.7669e+05	1.2713	0.10182	0.89818	0.20363	0.41411	False
OR13G1_-_247836363.23-ENST00000359688.2|OR13G1_+_247836278.23-ENST00000359688.2	OR13G1	3029.2/3524.5/2822.7	2309.9/3250.1/2373.4	3029.2	2373.4	-0.35185	1.4397e+05	2.6614e+05	1.2712	0.10183	0.89817	0.20366	0.41411	False
VNN1_+_133008486.23-P2|VNN1_-_133008557.23-P2	VNN1	5454.4/4682.8/4972.5	6533.8/5736.9/5823.9	4972.5	5823.9	0.22797	1.5806e+05	4.4864e+05	1.2711	0.89816	0.10184	0.20369	0.41411	True
NSUN2_+_6633151.23-P1P2|NSUN2_+_6633158.23-P1P2	NSUN2	3175.5/3365.8/2947.4	3847.7/5042.9/3306.4	3175.5	3847.7	0.27694	44128	2.797e+05	1.2711	0.89815	0.10185	0.20371	0.41411	True
CDRT15L2_+_20483463.23-ENST00000399044.1|CDRT15L2_-_20483308.23-ENST00000399044.1	CDRT15L2	3910/3517.3/3521.4	4346.5/4231.2/4123.2	3521.4	4231.2	0.26486	75505	3.1189e+05	1.271	0.89814	0.10186	0.20372	0.41411	True
SAMM50_+_44351418.23-P1P2|SAMM50_-_44351462.23-P1P2	SAMM50	394.26/157.85/2.1498	296.14/137.2/444.89	157.85	296.14	0.9035	40066	11839	1.271	0.89006	0.10994	0.21988	0.42831	True
DYNLRB1_+_33114045.23-P2|DYNLRB1_+_33114412.23-P2	DYNLRB1	3608/3027/4736	4152.2/4326.9/4588.2	3608	4326.9	0.26208	8.0501e+05	3.1998e+05	1.2709	0.89812	0.10188	0.20375	0.41411	True
NCEH1_-_172428841.23-P1P2|NCEH1_+_172428824.23-P1P2	NCEH1	1927.5/905.63/2212.2	2080.2/2444.2/2749.1	1927.5	2444.2	0.34248	5.6261e+05	1.6529e+05	1.2709	0.89812	0.10188	0.20376	0.41411	True
GRM7_+_6903012.23-P1|GRM7_-_6903017.23-P1	GRM7	5643.6/6188.7/4791.9	5851.1/7178.1/6553.2	5643.6	6553.2	0.21556	5.1126e+05	5.1266e+05	1.2704	0.89804	0.10196	0.20393	0.41411	True
CNR2_+_24239827.23-P1P2|CNR2_+_24239806.23-P1P2	CNR2	4054.4/3432.8/3128	2247.5/4287.7/2732.8	3432.8	2732.8	-0.32892	2.3968e+05	3.0363e+05	1.2704	0.10197	0.89803	0.20394	0.41411	False
C11orf88_-_111385540.23-P1P2|C11orf88_-_111385557.23-P1P2	C11orf88	5386.3/7269.7/8202.6	4377.7/7887.1/6230.4	7269.7	6230.4	-0.22255	2.2087e+06	6.6941e+05	1.2704	0.10198	0.89802	0.20395	0.41411	False
FOXD1_-_72744558.23-P1P2|FOXD1_-_72744553.23-P1P2	FOXD1	4521.4/3589.8/4162	3558.9/3387.3/3130.6	4162	3387.3	-0.29708	2.2828e+05	3.7195e+05	1.2703	0.10198	0.89802	0.20396	0.41411	False
RASGEF1C_+_179636149.23-P1P2|RASGEF1C_+_179635994.23-P1P2	RASGEF1C	2055.2/3335.5/2267	2829.4/1827.4/3005.6	2267	2829.4	0.31962	5.9333e+05	1.961e+05	1.2701	0.89798	0.10202	0.20404	0.41411	True
UEVLD_+_18610171.23-P1P2|UEVLD_+_18610208.23-P1P2	UEVLD	3571.6/5565.3/3646.1	2229.9/4368.4/4889.9	3646.1	4368.4	0.2607	1.8445e+06	3.2354e+05	1.2699	0.89794	0.10206	0.20412	0.41411	True
TH_+_2192978.23-P1|TH_-_2192974.23-P1	TH	3398.3/3110.7/1889.7	1903.6/2446.5/2973.9	3110.7	2446.5	-0.3464	7.868e+05	2.7369e+05	1.2696	0.10211	0.89789	0.20422	0.41411	False
C9orf172_+_139738475.23-P1P2|C9orf172_+_139738481.23-P1P2	C9orf172	5438.5/4680.4/4514.6	3824.9/6522.1/3857	4680.4	3857	-0.2791	3.0112e+05	4.2092e+05	1.2692	0.10219	0.89781	0.20438	0.41411	False
GALNT9_-_132906128.23-P1P2|GALNT9_+_132906160.23-P1P2	GALNT9	2994.7/4989.7/1631.7	3234.7/2343.9/2110.1	2994.7	2343.9	-0.35337	2.919e+06	2.6295e+05	1.2692	0.10219	0.89781	0.20439	0.41411	False
IFNA13_+_21368002.23-ENST00000449498.1|IFNA13_-_21368030.23-ENST00000449498.1	IFNA13	2007.6/1971.5/3052.7	2632/1437.7/2534.8	2007.6	2534.8	0.33623	5.4675e+05	1.7254e+05	1.2691	0.8978	0.1022	0.2044	0.41411	True
TSPAN15_+_71211320.23-P1P2|TSPAN15_-_71211245.23-P1P2	TSPAN15	4630.4/3586.6/3516	2871/3990.3/2182.2	3586.6	2871	-0.32098	5.4725e+05	3.1799e+05	1.2691	0.1022	0.8978	0.2044	0.41411	False
TLCD1_-_27053186.23-P1P2|TLCD1_+_27053148.23-P1P2	TLCD1	4288.4/3643.2/4030.9	3270/3306.6/3071.9	4030.9	3270	-0.30172	1.0828e+05	3.5962e+05	1.2688	0.10225	0.89775	0.2045	0.41411	False
OXNAD1_+_16327890.23-P2|OXNAD1_+_16327879.23-P2	OXNAD1	4469.2/3101.1/4542.5	3665.9/4384.6/3340	4469.2	3665.9	-0.28578	9.3848e+05	4.0093e+05	1.2687	0.10228	0.89772	0.20456	0.41411	False
EGF_-_110834104.23-P1P2|EGF_+_110834091.23-P1P2	EGF	2210.8/2807.8/2947.4	2478.2/2179/2134.1	2807.8	2179	-0.3656	1.8791e+05	2.4569e+05	1.2685	0.10231	0.89769	0.20462	0.41411	False
PRR9_+_153190123.23-P1P2|PRR9_-_153190104.23-P1P2	PRR9	4530.7/3821.8/3621.4	5442.7/4420.3/4561.3	3821.8	4561.3	0.25513	2.7136e+05	3.3999e+05	1.2682	0.89764	0.10236	0.20471	0.41411	True
PSMD10_+_107334742.23-P1P2|PSMD10_-_107334590.23-P1P2	PSMD10	5228.8/3082/3413.9	2416.9/6795.3/4110.7	3413.9	4110.7	0.26788	1.702e+06	3.0187e+05	1.2682	0.89763	0.10237	0.20474	0.41411	True
PIGU_+_33264885.23-P1P2|PIGU_-_33264898.23-P1P2	PIGU	3421.6/3903.1/2213.2	2038.7/3127.9/2724.1	3421.6	2724.1	-0.32877	8.46e+05	3.0258e+05	1.2679	0.10241	0.89759	0.20482	0.41411	False
CAPZA3_+_18891290.23-P1P2|CAPZA3_+_18891060.23-P1P2	CAPZA3	4443.1/5307.8/6503.2	6186.7/6452.9/4560.4	5307.8	6186.7	0.22102	1.0883e+06	4.8058e+05	1.2678	0.89757	0.10243	0.20486	0.41411	True
OR2AK2_+_248128772.23-ENST00000366480.3|OR2AK2_+_248128557.23-ENST00000366480.3	OR2AK2	2163.3/3049.3/4579.1	2393/1563.4/2670.3	3049.3	2393	-0.34953	1.5626e+06	2.6801e+05	1.2678	0.10244	0.89756	0.20488	0.41411	False
PIGS_-_26885558.23-P2|PIGS_+_26885492.23-P2	PIGS	2176.3/3009.5/2642.1	3330.3/1730.5/3250.7	2642.1	3250.7	0.29894	1.7594e+05	2.3044e+05	1.2677	0.89755	0.10245	0.2049	0.41411	True
THAP2_+_72058201.23-P2|THAP2_-_72058192.23-P2	THAP2	3307.9/3518.9/2658.2	3866.4/2622.9/1932.3	3307.9	2622.9	-0.33463	2.3327e+05	2.92e+05	1.2676	0.10247	0.89753	0.20494	0.41411	False
non-targeting_01532|non-targeting_02599	negative_control	907.82/1497.2/1275.9	1690.6/1889.6/938.78	1275.9	1690.6	0.40572	92221	1.0702e+05	1.2676	0.89752	0.10248	0.20496	0.41411	True
PIKFYVE_-_209131212.23-P1P2|PIKFYVE_+_209131049.23-P1P2	PIKFYVE	289.87/544.49/3.2247	118.46/219.05/45.162	289.87	118.46	-1.2839	73499	22460	1.2672	0.10253	0.89747	0.20507	0.41411	False
SHISA4_+_201858078.23-P1P2|SHISA4_+_201858060.23-P1P2	SHISA4	1818.4/3073.2/3016.2	2363.9/2072.9/2694.3	3016.2	2363.9	-0.35141	7.1892e+05	2.6494e+05	1.2672	0.10254	0.89746	0.20508	0.41411	False
FUT6_-_5838732.23-P1P2|FUT6_-_5838763.23-P1P2	FUT6	8818.2/6160/9081.9	7670.5/7670.4/7343.1	8818.2	7670.4	-0.20116	3.5676e+06	8.2044e+05	1.2672	0.10255	0.89745	0.20509	0.41411	False
KCNQ5_+_73331832.23-P1P2|KCNQ5_+_73331813.23-P1P2	KCNQ5	4542.8/5891.4/6583.8	4462.9/4963.3/5743.2	5891.4	4963.3	-0.24725	1.149e+06	5.364e+05	1.2672	0.10255	0.89745	0.2051	0.41411	False
OR51B2_-_5345540.23-ENST00000328813.2|OR51B2_+_5345521.23-ENST00000328813.2	OR51B2	1853.9/2781.5/2061.7	1809/4087.1/2595.3	2061.7	2595.3	0.33197	2.8065e+05	1.7744e+05	1.2669	0.89741	0.10259	0.20518	0.41411	True
KLF6_-_3827130.23-P1P2|KLF6_-_3826968.23-P1P2	KLF6	4491.6/3293.3/3323.6	4560.5/4009.9/3766.7	3323.6	4009.9	0.27073	6.8253e+05	2.9346e+05	1.2668	0.89738	0.10262	0.20523	0.41411	True
DENND5A_+_9286849.23-P1P2|DENND5A_+_9286846.23-P1P2	DENND5A	4514.9/6042/4183.5	3708.5/4090.6/2797.1	4514.9	3708.5	-0.28378	1.221e+06	4.0525e+05	1.2667	0.10263	0.89737	0.20526	0.41411	False
GSK3B_-_119812860.23-P1P2|GSK3B_-_119812883.23-P1P2	GSK3B	2949.9/4273/4911.2	5056.2/6945.2/4636.3	4273	5056.2	0.24274	1.0789e+06	3.8241e+05	1.2664	0.89732	0.10268	0.20536	0.41411	True
MEOX1_-_41739261.23-P1P2|MEOX1_+_41739143.23-P1P2	MEOX1	4237.1/5084.6/3732.1	5192.3/3981/5016.8	4237.1	5016.8	0.24362	4.8665e+05	3.7903e+05	1.2664	0.89731	0.10269	0.20537	0.41411	True
DYSF_-_71693839.23-P1|DYSF_-_71693868.23-P1	DYSF	3254.7/2240.2/2721.7	3061.1/3546.4/3339.1	2721.7	3339.1	0.29486	2.58e+05	2.3775e+05	1.2662	0.89728	0.10272	0.20543	0.41411	True
SORCS3_-_106401091.23-P1P2|SORCS3_+_106401150.23-P1P2	SORCS3	6738.7/5600.4/5258.4	10054/6013.6/6503.3	5600.4	6503.3	0.2156	7.0639e+05	5.0853e+05	1.2661	0.89726	0.10274	0.20548	0.41411	True
CDADC1_+_49822277.23-P1P2|CDADC1_+_49822283.23-P1P2	CDADC1	2373.9/2395.6/2477.7	2972.8/2483.4/4137.6	2395.6	2972.8	0.31132	3600.3	2.0785e+05	1.2661	0.89726	0.10274	0.20548	0.41411	True
OR4D6_+_59224474.23-ENST00000300127.2|OR4D6_-_59224436.23-ENST00000300127.2	OR4D6	3455.1/2306.3/4231.9	4306/4155.1/2977.8	3455.1	4155.1	0.26608	9.6156e+05	3.0571e+05	1.266	0.89725	0.10275	0.20551	0.41411	True
DCST2_-_154999169.23-P1|DCST2_-_154999194.23-P1	DCST2	3551.1/5598/3441.8	4261.3/3851.9/5794.1	3551.1	4261.3	0.26295	2.1008e+06	3.1467e+05	1.266	0.89724	0.10276	0.20551	0.41411	True
ZNF107_+_64126714.23-P1P2|ZNF107_-_64126760.23-P1P2	ZNF107	5192.5/6018.1/5914.1	5051/3149.8/4985.1	5914.1	4985.1	-0.24651	2.658e+05	5.3859e+05	1.266	0.10277	0.89723	0.20553	0.41411	False
HSD11B2_+_67465075.23-P1P2|HSD11B2_+_67465035.23-P1P2	HSD11B2	6357.5/5821.2/6268.8	7226.8/9621.1/1706.5	6268.8	7226.8	0.20513	1.0412e+05	5.7267e+05	1.2659	0.89723	0.10277	0.20554	0.41411	True
ELOVL2_+_11044513.23-P1P2|ELOVL2_+_11044535.23-P1P2	ELOVL2	3782.3/4796.8/6136.6	3923.6/3964.9/4388.4	4796.8	3964.9	-0.27473	1.4122e+06	4.3196e+05	1.2658	0.10279	0.89721	0.20559	0.41411	False
C12orf56_-_64784269.23-P1P2|C12orf56_-_64784266.23-P1P2	C12orf56	1304.9/1254.8/776.08	1822.6/1065.3/1665.2	1254.8	1665.2	0.40796	1.1584e+05	1.0516e+05	1.2656	0.89716	0.10284	0.20568	0.41411	True
AQP9_-_58430619.23-P1P2|AQP9_-_58430777.23-P1P2	AQP9	6184.2/4464.4/3647.2	5265/4102.1/6564.8	4464.4	5265	0.23794	1.8128e+06	4.0048e+05	1.2652	0.8971	0.1029	0.20579	0.41411	True
C7orf60_-_112579895.23-P1P2|C7orf60_+_112579854.23-P1P2	C7orf60	3229.6/2631.6/2070.3	2667.3/2025.7/1982.3	2631.6	2025.7	-0.37736	3.3633e+05	2.2947e+05	1.2649	0.10296	0.89704	0.20592	0.41411	False
ZNF25_+_38265525.23-P1P2|ZNF25_-_38265516.23-P1P2	ZNF25	3555.8/4119.2/3674	4396.4/4995.6/3965.6	3674	4396.4	0.25889	1.0607e+05	3.2615e+05	1.2648	0.89704	0.10296	0.20593	0.41411	True
URGCP_-_43946163.23-P1|URGCP_+_43946170.23-P1	URGCP	29.826/3634.5/3780.4	2554.1/3604/2916.3	3634.5	2916.3	-0.31752	6.5074e+06	3.2246e+05	1.2648	0.10298	0.89702	0.20596	0.41411	False
ZNF668_-_31072861.23-ENST00000417110.2|ZNF668_+_31072865.23-ENST00000417110.2	ZNF668	5998.7/6383.3/5503.5	7126/4584/6933.7	5998.7	6933.7	0.20895	1.9655e+05	5.467e+05	1.2646	0.89699	0.10301	0.20601	0.41411	True
TEX15_+_30706606.23-ENST00000256246.2|TEX15_-_30706246.23-ENST00000256246.2	TEX15	3273.4/2715.3/1859.6	1768.5/2969.9/2099.5	2715.3	2099.5	-0.37089	5.2184e+05	2.3717e+05	1.2644	0.10304	0.89696	0.20609	0.41411	False
C16orf58_-_31519666.23-P1P2|C16orf58_+_31519695.23-P1P2	C16orf58	2772.9/3269.4/3473	2590.4/2446.5/3054.6	3269.4	2590.4	-0.33569	1.4399e+05	2.8842e+05	1.2642	0.10309	0.89691	0.20617	0.41411	False
TLR6_+_38858380.23-P1P2|TLR6_-_38858023.23-P1P2	TLR6	2366.5/2081.5/2850.6	2742.1/1793.9/1145.4	2366.5	1793.9	-0.39942	1.5781e+05	2.0518e+05	1.264	0.10312	0.89688	0.20624	0.41411	False
SLC38A3_-_50242750.23-P1P2|SLC38A3_-_50242741.23-P1P2	SLC38A3	3969.6/4097.7/4284.6	4995.9/4861.9/4859.2	4097.7	4861.9	0.24665	25665	3.6589e+05	1.2634	0.89677	0.10323	0.20645	0.41411	True
"WFDC11_+_44298698.23-ENST00000324384.3,ENST00000356562.2|WFDC11_-_44298489.23-ENST00000324384.3,ENST00000356562.2"	WFDC11	2895.9/2168.4/3100	3824.9/2874.2/3532.2	2895.9	3532.2	0.28647	2.8545e+05	2.5382e+05	1.263	0.89671	0.10329	0.20658	0.41411	True
ANKRD6_-_90142922.23-P1P2|ANKRD6_-_90142974.23-P1P2	ANKRD6	2160.5/3347.5/3824.5	2930.2/1874.6/2660.7	3347.5	2660.7	-0.33117	8.1824e+05	2.9569e+05	1.263	0.10329	0.89671	0.20658	0.41411	False
RAB7L1_+_205744567.23-P1P2|RAB7L1_+_205744572.23-P1P2	RAB7L1	2886.6/2560.6/4005.1	1675/2551.4/2251.3	2886.6	2251.3	-0.35842	6.7866e+05	2.5296e+05	1.263	0.1033	0.8967	0.20659	0.41411	False
DNAI2_-_72270484.23-P1P2|DNAI2_-_72270436.23-P1P2	DNAI2	8877.8/9293.1/7254.5	7729.8/8819.8/6963.5	8877.8	7729.8	-0.19976	1.4037e+06	8.2629e+05	1.263	0.1033	0.8967	0.2066	0.41411	False
DAPK3_+_3971008.23-P1P2|DAPK3_-_3971041.23-P1P2	DAPK3	2871.7/2320.7/2243.3	2971.8/2886.9/2105.3	2320.7	2886.9	0.31486	1.5478e+05	2.01e+05	1.263	0.8967	0.1033	0.2066	0.41411	True
CD74_-_149792269.23-P1P2|CD74_+_149792303.23-P1P2	CD74	5309.9/5913.7/6396.8	5257.8/4913.7/4987	5913.7	4987	-0.24585	2.9895e+05	5.3854e+05	1.2628	0.10333	0.89667	0.20666	0.41411	False
CLEC9A_+_10205308.23-P2|CLEC9A_-_10205540.23-P2	CLEC9A	6020.1/5156.3/4464.1	4609.4/4190.9/4294.2	5156.3	4294.2	-0.26391	6.1268e+05	4.6614e+05	1.2628	0.10333	0.89667	0.20667	0.41411	False
APOF_+_56756580.23-P1P2|APOF_+_56756544.23-P1P2	APOF	763.35/829.89/879.27	549.68/501.52/222.92	829.89	501.52	-0.72548	3433	68027	1.2626	0.10336	0.89664	0.20672	0.41411	False
CACNA2D3_+_54156858.23-P1P2|CACNA2D3_+_54156594.23-P1P2	CACNA2D3	5539.2/5602/5934.5	5918.6/4701.6/4395.1	5602	4701.6	-0.25274	57270	5.0868e+05	1.2624	0.1034	0.8966	0.2068	0.41411	False
KIF1C_-_4901260.23-P1P2|KIF1C_+_4901096.23-P1P2	KIF1C	8285/11777/9393.6	11316/9245.3/10575	9393.6	10575	0.17096	3.4552e+06	8.7694e+05	1.2621	0.89654	0.10346	0.20691	0.41411	True
PISD_+_32026789.23-ENST00000266095.5|PISD_-_32026798.23-ENST00000266095.5	PISD	2442/919.18/2207.9	1836.1/1656.7/1439.4	2207.9	1656.7	-0.41408	8.5774e+05	1.9072e+05	1.2619	0.10348	0.89652	0.20697	0.41411	False
SPTSSB_+_161089261.23-P1P2|SPTSSB_+_161089278.23-P1P2	SPTSSB	3498/2664.3/2865.7	3008.2/3498/4053	2865.7	3498	0.28754	2.2019e+05	2.5103e+05	1.2619	0.89651	0.10349	0.20698	0.41411	True
FDCSP_-_71092178.23-P1P2|FDCSP_+_71091849.23-P1P2	FDCSP	3188.6/3542/3769.7	4248.8/5207.7/3719.6	3542	4248.8	0.26243	88383	3.1382e+05	1.2617	0.89648	0.10352	0.20704	0.41411	True
ABHD10_-_111697914.23-P1P2|ABHD10_-_111697877.23-P1P2	ABHD10	5126.3/4222/4022.3	2535.4/3677.8/3446.7	4222	3446.7	-0.29264	4.288e+05	3.776e+05	1.2617	0.10352	0.89648	0.20704	0.41411	False
NAGS_-_42083396.23-P2|NAGS_-_42083399.23-P2	NAGS	1434.4/937.52/1631.7	995.44/984.59/2009.2	1434.4	995.44	-0.52662	1.4292e+05	1.2108e+05	1.2617	0.10353	0.89647	0.20706	0.41411	False
OR56B4_+_6129021.23-ENST00000316529.3|OR56B4_+_6129000.23-ENST00000316529.3	OR56B4	1450.3/1914.1/1734.9	1192.9/1249.8/1804.5	1734.9	1249.8	-0.47287	56561	1.4794e+05	1.2613	0.1036	0.8964	0.2072	0.41411	False
KRIT1_+_91874857.23-P1P2|KRIT1_+_91874844.23-P1P2	KRIT1	6736.9/6167.2/5399.2	7540.6/7113.5/6700.2	6167.2	7113.5	0.20591	4.5715e+05	5.629e+05	1.2613	0.8964	0.1036	0.2072	0.41411	True
FRMD4B_-_69435340.23-ENST00000398540.3|FRMD4B_+_69435141.23-ENST00000398540.3	FRMD4B	3611.7/3729.3/3692.3	3915.3/4595.5/4414.3	3692.3	4414.3	0.2576	3933.5	3.2786e+05	1.2609	0.89633	0.10367	0.20733	0.41411	True
NPR1_+_153651152.23-P1P2|NPR1_+_153651168.23-P1P2	NPR1	3947.2/4696.4/3668.6	2759.8/5605.5/4694.9	3947.2	4694.9	0.25018	3.1939e+05	3.5176e+05	1.2606	0.89627	0.10373	0.20747	0.41411	True
BCL7C_+_30905369.23-P1P2|BCL7C_+_30905372.23-P1P2	BCL7C	1720.6/1246/2043.4	2232/1176/2203.3	1720.6	2203.3	0.3566	1.647e+05	1.4665e+05	1.2606	0.89626	0.10374	0.20747	0.41411	True
ZNF426_+_9649255.23-P1P2|ZNF426_+_9649237.23-P1P2	ZNF426	4031.1/4099.2/3380.6	3275.2/5285/2665.5	4031.1	3275.2	-0.29952	2.1393e+05	3.5964e+05	1.2605	0.10374	0.89626	0.20748	0.41411	False
FNDC3A_+_49550930.23-ENST00000541916.1|FNDC3A_+_49550915.23-ENST00000541916.1	FNDC3A	1834.3/2645.1/2879.7	2039.7/4107.8/1740.2	2645.1	2039.7	-0.37481	3.5625e+05	2.3072e+05	1.2604	0.10376	0.89624	0.20752	0.41411	False
ZNF3_+_99679303.23-P1P2|ZNF3_-_99679336.23-P1P2	ZNF3	2662.9/1708.4/3678.3	3590/1692.5/2055.3	2662.9	2055.3	-0.37346	9.7106e+05	2.3235e+05	1.2604	0.10376	0.89624	0.20752	0.41411	False
ZFP42_-_188916994.23-P1|ZFP42_+_188917159.23-P1	ZFP42	5815.1/6274/4344.8	7273.6/4182.8/4898.6	5815.1	4898.6	-0.24739	1.1862e+06	5.2909e+05	1.26	0.10384	0.89616	0.20767	0.41411	False
DDX58_+_32526165.23-P1P2|DDX58_+_32526193.23-P1P2	DDX58	3787.9/1935.6/3879.3	4519/2541/4608.4	3787.9	4519	0.25455	1.7196e+06	3.3681e+05	1.2598	0.89613	0.10387	0.20775	0.41411	True
PIGL_+_16120714.23-P1P2|PIGL_-_16120567.23-P1P2	PIGL	5093.7/5594/4066.4	5120.6/4239.3/3954	5093.7	4239.3	-0.26483	6.5285e+05	4.6017e+05	1.2595	0.10393	0.89607	0.20785	0.41411	False
TBC1D12_+_96162323.23-P1P2|TBC1D12_-_96162311.23-P1P2	TBC1D12	4833.6/6927.7/3427.9	4002.6/4445.7/3922.3	4833.6	4002.6	-0.27212	3.1807e+06	4.3545e+05	1.2594	0.10394	0.89606	0.20788	0.41411	False
DIP2A_+_47879021.23-P1P2|DIP2A_+_47878800.23-P1P2	DIP2A	37654/39208/35947	35203/34162/38878	37654	35203	-0.097096	2.6637e+06	3.7871e+06	1.2594	0.10394	0.89606	0.20788	0.41411	False
non-targeting_03454|non-targeting_01173	negative_control	2522.1/2101.4/1073.8	2637.2/2455.7/3031.6	2101.4	2637.2	0.32749	6.1649e+05	1.8105e+05	1.2591	0.89601	0.10399	0.20798	0.41411	True
KIAA1468_+_59854922.23-P1P2|KIAA1468_-_59854713.23-P1P2	KIAA1468	6305.3/6046/5576.6	5111.3/5230.8/4030.9	6046	5111.3	-0.24227	1.438e+05	5.5125e+05	1.259	0.10401	0.89599	0.20802	0.41411	False
STK16_+_220110286.23-P1P2|STK16_+_220110240.23-P1P2	STK16	4612.7/4877.3/3930.9	3120.4/5858/3802.2	4612.7	3802.2	-0.27871	2.6743e+05	4.1451e+05	1.2589	0.10403	0.89597	0.20806	0.41411	False
CBX3_-_26241397.23-P1P2|CBX3_+_26241360.23-P1P2	CBX3	287.07/258.3/236.48	7.2736/435.8/578.45	258.3	435.8	0.75239	652.04	19890	1.2586	0.89231	0.10769	0.21538	0.42284	True
