id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
MIF	1	0.44301	0.51293	1.0	8002	0	0.0011501	0.55699	0.48707	0.860594	10255	0	0.0011501
SLC16A12	1	0.44306	0.51293	1.0	8003	0	0.0012499	0.55694	0.48707	0.860594	10253	0	0.0012499
SLC36A4	1	0.44311	0.51293	1.0	8004	0	0.00078755	0.55689	0.48707	0.860594	10252	0	0.00078755
C10orf128	1	0.44315	0.51293	1.0	8005	0	0.0014631	0.55685	0.48707	0.860594	10251	0	0.0014631
IRF7	1	0.44325	0.51293	1.0	8006	0	0.0012694	0.55675	0.48707	0.860594	10250	0	0.0012694
ZCCHC4	1	0.4433	0.51293	1.0	8007	0	0.00599	0.5567	0.48707	0.860594	10249	0	0.00599
COBL	1	0.44335	0.51293	1.0	8008	0	0.0056093	0.55665	0.48707	0.860594	10248	0	0.0056093
IL1RAPL2	1	0.44344	0.51293	1.0	8009	0	0.0031626	0.55656	0.48707	0.860594	10247	0	0.0031626
OST4	1	0.44349	0.51293	1.0	8010	0	0.0015574	0.55651	0.48707	0.860594	10246	0	0.0015574
DHRS4L2	1	0.44359	0.51293	1.0	8011	0	0.0057359	0.55641	0.48707	0.860594	10245	0	0.0057359
OR2T3	1	0.44368	0.51293	1.0	8012	0	0.0020313	0.55632	0.48707	0.860594	10244	0	0.0020313
FKBP6	1	0.44373	0.51293	1.0	8013	0	0.0020276	0.55627	0.48707	0.860594	10243	0	0.0020276
KRTAP6-2	1	0.44378	0.51293	1.0	8014	0	0.0029857	0.55622	0.48707	0.860594	10242	0	0.0029857
DDX3Y	1	0.44382	0.51293	1.0	8015	0	0.0022387	0.55618	0.48707	0.860594	10241	0	0.0022387
TCHHL1	1	0.44387	0.51293	1.0	8016	0	0.0024973	0.55613	0.48707	0.860594	10240	0	0.0024973
TMEM185A	1	0.44392	0.51293	1.0	8017	0	0.001032	0.55608	0.48707	0.860594	10239	0	0.001032
SLAMF7	1	0.44402	0.51293	1.0	8018	0	0.0022648	0.55598	0.48707	0.860594	10237	0	0.0022648
PPEF2	1	0.44411	0.51293	1.0	8019	0	0.0022411	0.55589	0.48707	0.860594	10236	0	0.0022411
AHCTF1	1	0.44416	0.51293	1.0	8020	0	0.0036318	0.55584	0.48707	0.860594	10234	0	0.0036318
SAA1	1	0.44421	0.51293	1.0	8021	0	0.0042181	0.55579	0.48707	0.860594	10233	0	0.0042181
OR10R2	1	0.44426	0.51293	1.0	8022	0	0.0027642	0.55574	0.48707	0.860594	10232	0	0.0027642
HMMR	1	0.4444	0.51293	1.0	8023	0	0.0032515	0.5556	0.48707	0.860594	10231	0	0.0032515
OR6C75	1	0.44445	0.51293	1.0	8024	0	0.0033717	0.55555	0.48707	0.860594	10230	0	0.0033717
KANSL3	1	0.44454	0.51293	1.0	8025	0	0.069752	0.55546	0.48707	0.860594	10229	0	0.069752
C5orf28	1	0.44459	0.51293	1.0	8026	0	0.0043512	0.55541	0.48707	0.860594	10228	0	0.0043512
SLC52A3	1	0.44464	0.51293	1.0	8027	0	0.0029317	0.55536	0.48707	0.860594	10227	0	0.0029317
SEC61G	1	0.44469	0.51293	1.0	8028	0	0.077787	0.55531	0.48707	0.860594	10226	0	0.077787
COL24A1	1	0.44478	0.51293	1.0	8029	0	0.0038341	0.55522	0.48707	0.860594	10225	0	0.0038341
ZNF354B	1	0.44488	0.51293	1.0	8030	0	0.0029308	0.55512	0.48707	0.860594	10224	0	0.0029308
THEM5	1	0.44493	0.51293	1.0	8031	0	0.003077	0.55507	0.48707	0.860594	10223	0	0.003077
IRS1	1	0.44502	0.51293	1.0	8032	0	0.0037412	0.55498	0.48707	0.860594	10222	0	0.0037412
KBTBD12	1	0.44507	0.51293	1.0	8033	0	0.0034497	0.55493	0.48707	0.860594	10220	0	0.0034497
BCAR1	2	0.44509	0.4624	1.0	8034	1	-0.11494	0.8075	0.74505	0.987761	14686	0	-0.11494
PLEKHB2	1	0.44512	0.51293	1.0	8035	0	0.0038041	0.55488	0.48707	0.860594	10219	0	0.0038041
CCDC7	1	0.44517	0.51293	1.0	8036	0	0.01072	0.55483	0.48707	0.860594	10218	0	0.01072
ABHD16B	1	0.44521	0.51293	1.0	8037	0	0.0042335	0.55479	0.48707	0.860594	10217	0	0.0042335
STAB2	1	0.44531	0.51293	1.0	8038	0	0.004965	0.55469	0.48707	0.860594	10216	0	0.004965
TBX6	1	0.4454	0.51293	1.0	8039	0	0.0031286	0.5546	0.48707	0.860594	10215	0	0.0031286
HORMAD2	1	0.44545	0.51293	1.0	8040	0	0.0034995	0.55455	0.48707	0.860594	10214	0	0.0034995
GALNT5	1	0.4455	0.51293	1.0	8041	0	0.0056667	0.5545	0.48707	0.860594	10212	0	0.0056667
RPS6KA2	1	0.44555	0.51293	1.0	8042	0	0.0029996	0.55445	0.48707	0.860594	10211	0	0.0029996
ZNF322	1	0.4456	0.51293	1.0	8043	0	0.0045288	0.5544	0.48707	0.860594	10210	0	0.0045288
CD52	1	0.44564	0.51293	1.0	8044	0	0.0040609	0.55436	0.48707	0.860594	10209	0	0.0040609
DEFA6	1	0.44569	0.51293	1.0	8045	0	0.0040164	0.55431	0.48707	0.860594	10208	0	0.0040164
OCEL1	1	0.44574	0.51293	1.0	8046	0	0.0046718	0.55426	0.48707	0.860594	10207	0	0.0046718
SMYD1	1	0.44579	0.51293	1.0	8047	0	0.0046971	0.55421	0.48707	0.860594	10206	0	0.0046971
DENND4A	1	0.44584	0.51293	1.0	8048	0	0.0050989	0.55416	0.48707	0.860594	10205	0	0.0050989
EIF3E	1	0.44588	0.51293	1.0	8049	0	0.082543	0.55412	0.48707	0.860594	10204	0	0.082543
PREPL	1	0.44593	0.51293	1.0	8050	0	0.0043911	0.55407	0.48707	0.860594	10203	0	0.0043911
STT3A	1	0.44598	0.51293	1.0	8051	0	0.0098434	0.55402	0.48707	0.860594	10202	0	0.0098434
TIGD7	1	0.44603	0.51293	1.0	8052	0	0.0049223	0.55397	0.48707	0.860594	10201	0	0.0049223
FFAR4	1	0.44607	0.51293	1.0	8053	0	0.0041385	0.55393	0.48707	0.860594	10200	0	0.0041385
PCDHGB1	1	0.44612	0.51293	1.0	8054	0	0.0047818	0.55388	0.48707	0.860594	10199	0	0.0047818
C12orf54	1	0.44617	0.51293	1.0	8055	0	0.0060909	0.55383	0.48707	0.860594	10198	0	0.0060909
UPK1A	1	0.44622	0.51293	1.0	8056	0	0.0042524	0.55378	0.48707	0.860594	10197	0	0.0042524
DHRS4L1	1	0.44627	0.51293	1.0	8057	0	0.004134	0.55373	0.48707	0.860594	10196	0	0.004134
ATG16L2	1	0.44631	0.51293	1.0	8058	0	0.0032439	0.55369	0.48707	0.860594	10194	0	0.0032439
GDPD2	1	0.44636	0.51293	1.0	8059	0	0.0036959	0.55364	0.48707	0.860594	10193	0	0.0036959
TNFSF15	1	0.44641	0.51293	1.0	8060	0	0.0033985	0.55359	0.48707	0.860594	10192	0	0.0033985
ZNF573	1	0.44646	0.51293	1.0	8061	0	0.0053415	0.55354	0.48707	0.860594	10191	0	0.0053415
SLC6A3	1	0.44651	0.51293	1.0	8062	0	0.0050059	0.55349	0.48707	0.860594	10190	0	0.0050059
UBA6	1	0.44655	0.51293	1.0	8063	0	0.025536	0.55345	0.48707	0.860594	10189	0	0.025536
RGS1	1	0.4466	0.51293	1.0	8064	0	0.0073053	0.5534	0.48707	0.860594	10188	0	0.0073053
TMC6	1	0.4467	0.51293	1.0	8065	0	0.0053004	0.5533	0.48707	0.860594	10187	0	0.0053004
PGBD4	1	0.44674	0.51293	1.0	8066	0	0.0048568	0.55326	0.48707	0.860594	10186	0	0.0048568
DDX39B	1	0.44715	0.51293	1.0	8067	0	0.12575	0.55285	0.48707	0.860594	10176	0	0.12575
RBMX	1	0.44715	0.51293	1.0	8068	0	0.12575	0.55285	0.48707	0.860594	10182	0	0.12575
SNRPD2	1	0.44715	0.51293	1.0	8069	0	0.12575	0.55285	0.48707	0.860594	10173	0	0.12575
RPL10A	1	0.44715	0.51293	1.0	8070	0	0.12575	0.55285	0.48707	0.860594	10177	0	0.12575
SLMO2	1	0.44715	0.51293	1.0	8071	0	0.12575	0.55285	0.48707	0.860594	10175	0	0.12575
PSMD12	1	0.44715	0.51293	1.0	8072	0	0.12575	0.55285	0.48707	0.860594	10178	0	0.12575
OGT	1	0.44715	0.51293	1.0	8073	0	0.12575	0.55285	0.48707	0.860594	10183	0	0.12575
ANAPC10	1	0.44715	0.51293	1.0	8074	0	0.12575	0.55285	0.48707	0.860594	10185	0	0.12575
SPHK2	1	0.44715	0.51293	1.0	8075	0	0.12575	0.55285	0.48707	0.860594	10184	0	0.12575
MRPS36	1	0.44715	0.51293	1.0	8076	0	0.12575	0.55285	0.48707	0.860594	10181	0	0.12575
SP5	1	0.44715	0.51293	1.0	8077	0	0.12575	0.55285	0.48707	0.860594	10172	0	0.12575
RPS14	1	0.44715	0.51293	1.0	8078	0	0.12575	0.55285	0.48707	0.860594	10171	0	0.12575
CENPW	1	0.44715	0.51293	1.0	8079	0	0.12575	0.55285	0.48707	0.860594	10179	0	0.12575
CCNA2	1	0.44715	0.51293	1.0	8080	0	0.12575	0.55285	0.48707	0.860594	10174	0	0.12575
ZNF146	1	0.44715	0.51293	1.0	8081	0	0.12575	0.55285	0.48707	0.860594	10180	0	0.12575
PNO1	1	0.44715	0.51293	1.0	8082	0	0.12575	0.55285	0.48707	0.860594	10170	0	0.12575
STX1B	1	0.44761	0.51392	1.0	8083	0	0.0082733	0.55239	0.48608	0.860594	10168	0	0.0082733
ITGB7	1	0.44765	0.51392	1.0	8084	0	0.0066391	0.55235	0.48608	0.860594	10167	0	0.0066391
PCDHA10	1	0.4477	0.51392	1.0	8085	0	0.0052189	0.5523	0.48608	0.860594	10166	0	0.0052189
ABCD3	1	0.44775	0.51392	1.0	8086	0	0.0060867	0.55225	0.48608	0.860594	10165	0	0.0060867
TMEM168	1	0.4478	0.51392	1.0	8087	0	0.0050134	0.5522	0.48608	0.860594	10164	0	0.0050134
SECISBP2L	1	0.44785	0.51392	1.0	8088	0	0.005024	0.55215	0.48608	0.860594	10163	0	0.005024
SIN3A	2	0.44793	0.46768	1.0	8089	1	-0.21263	0.70332	0.61169	0.936247	12825	0	-0.21263
CCDC116	1	0.44794	0.51392	1.0	8090	0	0.0065789	0.55206	0.48608	0.860594	10162	0	0.0065789
FKTN	1	0.44799	0.51392	1.0	8091	0	0.0054652	0.55201	0.48608	0.860594	10160	0	0.0054652
PCDHB15	1	0.44813	0.51392	1.0	8092	0	0.0061046	0.55187	0.48608	0.860594	10158	0	0.0061046
SLC9A8	1	0.44823	0.51392	1.0	8093	0	0.0070542	0.55177	0.48608	0.860594	10156	0	0.0070542
SCLT1	1	0.44828	0.51392	1.0	8094	0	0.0049325	0.55172	0.48608	0.860594	10155	0	0.0049325
R3HDM4	2	0.44829	0.46768	1.0	8095	1	0.14274	0.33608	0.19393	0.614448	6345	1	0.14274
C4orf17	1	0.44837	0.51488	1.0	8096	0	0.043235	0.55163	0.48512	0.860594	10154	0	0.043235
MLXIPL	1	0.44847	0.51583	1.0	8097	0	0.0045663	0.55153	0.48417	0.860594	10153	0	0.0045663
CNTF	1	0.44852	0.51583	1.0	8098	0	0.0073944	0.55148	0.48417	0.860594	10152	0	0.0073944
ASTE1	1	0.44856	0.51583	1.0	8099	0	0.0054099	0.55144	0.48417	0.860594	10151	0	0.0054099
PABPC5	1	0.44866	0.51583	1.0	8100	0	0.0052825	0.55134	0.48417	0.860594	10150	0	0.0052825
C6orf120	1	0.44871	0.51583	1.0	8101	0	0.037201	0.55129	0.48417	0.860594	10149	0	0.037201
RPRD1A	1	0.44876	0.51583	1.0	8102	0	0.018037	0.55124	0.48417	0.860594	10148	0	0.018037
COL4A6	2	0.44879	0.46897	1.0	8103	1	0.045028	0.55179	0.40197	0.830492	10157	1	0.045028
SLC39A10	1	0.4488	0.51583	1.0	8104	0	0.0063182	0.5512	0.48417	0.860594	10147	0	0.0063182
OR1M1	1	0.44885	0.51583	1.0	8105	0	0.0069914	0.55115	0.48417	0.860594	10145	0	0.0069914
HERC6	1	0.4489	0.51583	1.0	8106	0	0.006542	0.5511	0.48417	0.860594	10144	0	0.006542
CRIP1	1	0.44895	0.51583	1.0	8107	0	0.0052138	0.55105	0.48417	0.860594	10143	0	0.0052138
IFITM2	1	0.44899	0.51583	1.0	8108	0	0.007105	0.55101	0.48417	0.860594	10142	0	0.007105
EMP2	1	0.44909	0.51684	1.0	8109	0	0.005981	0.55091	0.48316	0.860594	10141	0	0.005981
MFSD8	1	0.44914	0.51684	1.0	8110	0	0.0054505	0.55086	0.48316	0.860594	10140	0	0.0054505
ACHE	2	0.44914	0.46897	1.0	8111	1	-0.17111	0.85895	0.82121	1.0	15656	0	-0.17111
SIRT5	1	0.44923	0.51684	1.0	8112	0	0.0064406	0.55077	0.48316	0.860594	10138	0	0.0064406
C11orf53	1	0.44928	0.51684	1.0	8113	0	0.012737	0.55072	0.48316	0.860594	10137	0	0.012737
HEATR5A	1	0.44933	0.51684	1.0	8114	0	0.0065174	0.55067	0.48316	0.860594	10136	0	0.0065174
TMPRSS11F	1	0.44938	0.51684	1.0	8115	0	0.0063218	0.55062	0.48316	0.860594	10135	0	0.0063218
TEX2	1	0.44947	0.51684	1.0	8116	0	0.0054269	0.55053	0.48316	0.860594	10134	0	0.0054269
CCDC27	1	0.44952	0.51684	1.0	8117	0	0.0063672	0.55048	0.48316	0.860594	10133	0	0.0063672
COL5A1	1	0.44957	0.51684	1.0	8118	0	0.0075349	0.55043	0.48316	0.860594	10131	0	0.0075349
CCDC179	1	0.44962	0.51684	1.0	8119	0	0.007066	0.55038	0.48316	0.860594	10130	0	0.007066
HDHD3	1	0.44966	0.51684	1.0	8120	0	0.0087885	0.55034	0.48316	0.860594	10129	0	0.0087885
CCNB1IP1	1	0.44971	0.51684	1.0	8121	0	0.0068872	0.55029	0.48316	0.860594	10128	0	0.0068872
TMOD3	1	0.44976	0.51684	1.0	8122	0	0.0084361	0.55024	0.48316	0.860594	10127	0	0.0084361
C9orf171	1	0.44981	0.51684	1.0	8123	0	0.0056092	0.55019	0.48316	0.860594	10126	0	0.0056092
HNRNPR	1	0.44986	0.51684	1.0	8124	0	0.012599	0.55014	0.48316	0.860594	10125	0	0.012599
SLC16A10	1	0.4499	0.51684	1.0	8125	0	0.029991	0.5501	0.48316	0.860594	10124	0	0.029991
SUV39H2	1	0.44995	0.51684	1.0	8126	0	0.0079155	0.55005	0.48316	0.860594	10122	0	0.0079155
MOB2	1	0.45	0.51684	1.0	8127	0	0.0099363	0.55	0.48316	0.860594	10121	0	0.0099363
SRC	1	0.45005	0.51684	1.0	8128	0	0.0059197	0.54995	0.48316	0.860594	10120	0	0.0059197
PCDHGA7	1	0.4501	0.51684	1.0	8129	0	0.0081415	0.5499	0.48316	0.860594	10119	0	0.0081415
TTPA	1	0.45014	0.51684	1.0	8130	0	0.0090483	0.54986	0.48316	0.860594	10118	0	0.0090483
ADCY7	1	0.45019	0.51684	1.0	8131	0	0.010667	0.54981	0.48316	0.860594	10117	0	0.010667
PRCP	2	0.45028	0.47032	1.0	8132	1	-0.021891	0.5625	0.40598	0.833604	10350	1	-0.021891
ZFP62	1	0.45062	0.51684	1.0	8133	0	0.18216	0.54938	0.48316	0.860594	10105	0	0.18216
NUDCD3	1	0.45062	0.51684	1.0	8134	0	0.18216	0.54938	0.48316	0.860594	10100	0	0.18216
SETD1B	1	0.45062	0.51684	1.0	8135	0	0.18216	0.54938	0.48316	0.860594	10109	0	0.18216
GUF1	1	0.45062	0.51684	1.0	8136	0	0.18216	0.54938	0.48316	0.860594	10108	0	0.18216
BRK1	1	0.45062	0.51684	1.0	8137	0	0.18216	0.54938	0.48316	0.860594	10101	0	0.18216
NFYC	1	0.45062	0.51684	1.0	8138	0	0.18216	0.54938	0.48316	0.860594	10106	0	0.18216
THOC1	1	0.45062	0.51684	1.0	8139	0	0.18216	0.54938	0.48316	0.860594	10107	0	0.18216
RPL7	1	0.45062	0.51684	1.0	8140	0	0.18216	0.54938	0.48316	0.860594	10112	0	0.18216
PTP4A2	1	0.45062	0.51684	1.0	8141	0	0.18216	0.54938	0.48316	0.860594	10104	0	0.18216
KIF11	1	0.45062	0.51684	1.0	8142	0	0.18216	0.54938	0.48316	0.860594	10111	0	0.18216
GOLGA5	1	0.45062	0.51684	1.0	8143	0	0.18216	0.54938	0.48316	0.860594	10113	0	0.18216
RPL10	1	0.45062	0.51684	1.0	8144	0	0.18216	0.54938	0.48316	0.860594	10114	0	0.18216
KCNJ18	1	0.45062	0.51684	1.0	8145	0	0.18216	0.54938	0.48316	0.860594	10115	0	0.18216
NUP54	1	0.45062	0.51684	1.0	8146	0	0.18216	0.54938	0.48316	0.860594	10103	0	0.18216
INTS5	1	0.45062	0.51684	1.0	8147	0	0.18216	0.54938	0.48316	0.860594	10102	0	0.18216
NELFE	1	0.45062	0.51684	1.0	8148	0	0.18216	0.54938	0.48316	0.860594	10110	0	0.18216
FRMD1	2	0.45071	0.4717	1.0	8149	1	0.19759	0.39374	0.23826	0.661947	7357	1	0.19759
ADH1B	1	0.45105	0.51684	1.0	8150	0	0.011443	0.54895	0.48316	0.860594	10098	0	0.011443
TCL1B	1	0.4511	0.51684	1.0	8151	0	0.0084844	0.5489	0.48316	0.860594	10097	0	0.0084844
ESF1	2	0.45113	0.4717	1.0	8152	1	0.27617	0.76469	0.70282	0.979482	13943	0	0.27617
TCTEX1D2	1	0.4512	0.51684	1.0	8153	0	0.0081954	0.5488	0.48316	0.860594	10095	0	0.0081954
ACTN3	1	0.45124	0.51684	1.0	8154	0	0.0069698	0.54876	0.48316	0.860594	10093	0	0.0069698
ANKRD27	1	0.45129	0.51684	1.0	8155	0	0.0077083	0.54871	0.48316	0.860594	10092	0	0.0077083
TMEM234	1	0.45134	0.51684	1.0	8156	0	0.0097273	0.54866	0.48316	0.860594	10091	0	0.0097273
MYOC	1	0.45163	0.51684	1.0	8157	0	0.0072854	0.54837	0.48316	0.860594	10089	0	0.0072854
FAM65B	2	0.45177	0.4717	1.0	8158	1	0.15253	0.35444	0.21673	0.637401	6661	1	0.15253
GNG12	1	0.45177	0.51684	1.0	8159	0	0.0098832	0.54823	0.48316	0.860594	10088	0	0.0098832
DCLRE1A	1	0.45182	0.51684	1.0	8160	0	0.0090343	0.54818	0.48316	0.860594	10087	0	0.0090343
PRSS36	1	0.45187	0.51684	1.0	8161	0	0.0089804	0.54813	0.48316	0.860594	10086	0	0.0089804
GPR18	1	0.45191	0.51684	1.0	8162	0	0.012086	0.54809	0.48316	0.860594	10085	0	0.012086
SERHL2	1	0.45196	0.51684	1.0	8163	0	0.0088527	0.54804	0.48316	0.860594	10084	0	0.0088527
NSG1	1	0.45201	0.51684	1.0	8164	0	0.0071691	0.54799	0.48316	0.860594	10083	0	0.0071691
FAT1	2	0.45205	0.4717	1.0	8165	1	-0.15205	0.88834	0.86666	1.0	16192	0	-0.15205
ZNF812	1	0.45206	0.51684	1.0	8166	0	0.0086253	0.54794	0.48316	0.860594	10082	0	0.0086253
GCHFR	1	0.45211	0.51684	1.0	8167	0	0.0072281	0.54789	0.48316	0.860594	10081	0	0.0072281
GAS8	2	0.45212	0.4717	1.0	8168	1	-0.12723	0.81826	0.76243	0.995846	14891	0	-0.12723
MYL9	1	0.45215	0.51684	1.0	8169	0	0.0084769	0.54785	0.48316	0.860594	10080	0	0.0084769
PCMTD1	1	0.4522	0.51684	1.0	8170	0	0.0083774	0.5478	0.48316	0.860594	10079	0	0.0083774
LARGE	1	0.45225	0.51684	1.0	8171	0	0.010233	0.54775	0.48316	0.860594	10078	0	0.010233
KIF26B	1	0.45235	0.51782	1.0	8172	0	0.011179	0.54765	0.48218	0.860594	10076	0	0.011179
FAM135B	1	0.45239	0.51782	1.0	8173	0	0.00441	0.54761	0.48218	0.860594	10075	0	0.00441
OPRL1	2	0.45241	0.4717	1.0	8174	1	-0.12586	0.85794	0.82121	1.0	15636	0	-0.12586
PHF3	1	0.45244	0.51782	1.0	8175	0	0.045383	0.54756	0.48218	0.860594	10074	0	0.045383
PLAC8	1	0.45249	0.51782	1.0	8176	0	0.01468	0.54751	0.48218	0.860594	10073	0	0.01468
SLMO1	1	0.45254	0.51782	1.0	8177	0	0.007562	0.54746	0.48218	0.860594	10072	0	0.007562
R3HDM2	1	0.45258	0.51782	1.0	8178	0	0.0089518	0.54742	0.48218	0.860594	10071	0	0.0089518
KLHL11	1	0.45263	0.51782	1.0	8179	0	0.0083905	0.54737	0.48218	0.860594	10070	0	0.0083905
GLP2R	1	0.45268	0.51782	1.0	8180	0	0.0075052	0.54732	0.48218	0.860594	10069	0	0.0075052
SLCO1B3	1	0.45282	0.51782	1.0	8181	0	0.011254	0.54718	0.48218	0.860594	10067	0	0.011254
SLC5A2	2	0.45283	0.4717	1.0	8182	1	-0.023013	0.56288	0.40598	0.833604	10358	1	-0.023013
ASPHD1	1	0.45287	0.51782	1.0	8183	0	0.0088045	0.54713	0.48218	0.860594	10066	0	0.0088045
HOXB6	2	0.4529	0.4717	1.0	8184	1	-0.039262	0.66856	0.54189	0.89701	12204	0	-0.039262
LOC100996634	1	0.45292	0.51782	1.0	8185	0	0.011869	0.54708	0.48218	0.860594	10065	0	0.011869
OR14C36	1	0.45297	0.51782	1.0	8186	0	0.011587	0.54703	0.48218	0.860594	10064	0	0.011587
MTMR12	1	0.45306	0.51782	1.0	8187	0	0.010443	0.54694	0.48218	0.860594	10063	0	0.010443
RGS13	1	0.45311	0.51782	1.0	8188	0	0.0094135	0.54689	0.48218	0.860594	10061	0	0.0094135
DEFB116	1	0.45326	0.51878	1.0	8189	0	0.0084982	0.54674	0.48122	0.860594	10060	0	0.0084982
CAPS	1	0.4533	0.51878	1.0	8190	0	0.010969	0.5467	0.48122	0.860594	10059	0	0.010969
PICK1	1	0.45335	0.51878	1.0	8191	0	0.043676	0.54665	0.48122	0.860594	10058	0	0.043676
EIF3A	1	0.4534	0.51878	1.0	8192	0	0.04664	0.5466	0.48122	0.860594	10057	0	0.04664
FRG1	1	0.45345	0.51878	1.0	8193	0	0.012616	0.54655	0.48122	0.860594	10056	0	0.012616
AP1AR	1	0.45349	0.51878	1.0	8194	0	0.0085591	0.54651	0.48122	0.860594	10055	0	0.0085591
FBXO31	2	0.45354	0.4717	1.0	8195	1	0.17753	0.34036	0.19794	0.618151	6414	1	0.17753
RPN2	1	0.45354	0.51878	1.0	8196	0	0.017237	0.54646	0.48122	0.860594	10054	0	0.017237
YPEL2	1	0.45359	0.51878	1.0	8197	0	0.0086678	0.54641	0.48122	0.860594	10052	0	0.0086678
NLRC4	1	0.45364	0.51878	1.0	8198	0	0.0094787	0.54636	0.48122	0.860594	10051	0	0.0094787
DZIP1	1	0.45378	0.51977	1.0	8199	0	0.011668	0.54622	0.48023	0.860594	10050	0	0.011668
IL1B	1	0.45383	0.51977	1.0	8200	0	0.010058	0.54617	0.48023	0.860594	10048	0	0.010058
KIF3C	1	0.45388	0.51977	1.0	8201	0	0.010606	0.54612	0.48023	0.860594	10047	0	0.010606
ERCC6L	1	0.45393	0.51977	1.0	8202	0	0.017165	0.54607	0.48023	0.860594	10046	0	0.017165
DSC3	1	0.45397	0.51977	1.0	8203	0	0.0096021	0.54603	0.48023	0.860594	10045	0	0.0096021
TAS2R30	1	0.45407	0.51977	1.0	8204	0	0.015537	0.54593	0.48023	0.860594	10044	0	0.015537
WNT11	2	0.45411	0.47303	1.0	8205	1	0.40385	0.079769	0.036864	0.287751	1642	1	0.40385
C2orf71	1	0.45412	0.51977	1.0	8206	0	0.011163	0.54588	0.48023	0.860594	10043	0	0.011163
HEG1	1	0.45416	0.51977	1.0	8207	0	0.010933	0.54584	0.48023	0.860594	10042	0	0.010933
RTN1	1	0.45421	0.51977	1.0	8208	0	0.0091392	0.54579	0.48023	0.860594	10041	0	0.0091392
HNRNPA1L2	1	0.45426	0.51977	1.0	8209	0	0.012459	0.54574	0.48023	0.860594	10040	0	0.012459
MYOM2	1	0.45431	0.51977	1.0	8210	0	0.0095157	0.54569	0.48023	0.860594	10039	0	0.0095157
GEMIN2	1	0.45436	0.51977	1.0	8211	0	0.012606	0.54564	0.48023	0.860594	10038	0	0.012606
RIT1	1	0.4544	0.51977	1.0	8212	0	0.013816	0.5456	0.48023	0.860594	10037	0	0.013816
ACVR2B	1	0.4545	0.52072	1.0	8213	0	0.010384	0.5455	0.47928	0.860594	10036	0	0.010384
ZNF418	1	0.4546	0.52072	1.0	8214	0	0.0098271	0.5454	0.47928	0.860594	10035	0	0.0098271
PLIN2	2	0.4546	0.47303	1.0	8215	1	0.21264	0.24167	0.15496	0.557226	4693	1	0.21264
ZNF131	1	0.45495	0.52169	1.0	8216	0	0.26054	0.54505	0.47831	0.860594	10027	0	0.26054
BUD31	1	0.45495	0.52169	1.0	8217	0	0.26054	0.54505	0.47831	0.860594	10022	0	0.26054
LTC4S	1	0.45495	0.52169	1.0	8218	0	0.26054	0.54505	0.47831	0.860594	10025	0	0.26054
POLR1A	1	0.45495	0.52169	1.0	8219	0	0.26054	0.54505	0.47831	0.860594	10026	0	0.26054
SDAD1	1	0.45495	0.52169	1.0	8220	0	0.26054	0.54505	0.47831	0.860594	10029	0	0.26054
MAK16	1	0.45495	0.52169	1.0	8221	0	0.26054	0.54505	0.47831	0.860594	10033	0	0.26054
GTF2H1	1	0.45495	0.52169	1.0	8222	0	0.26054	0.54505	0.47831	0.860594	10030	0	0.26054
RBBP5	1	0.45495	0.52169	1.0	8223	0	0.26054	0.54505	0.47831	0.860594	10031	0	0.26054
EIF3G	1	0.45495	0.52169	1.0	8224	0	0.26054	0.54505	0.47831	0.860594	10023	0	0.26054
USP37	1	0.45495	0.52169	1.0	8225	0	0.26054	0.54505	0.47831	0.860594	10024	0	0.26054
PFDN2	1	0.45495	0.52169	1.0	8226	0	0.26054	0.54505	0.47831	0.860594	10032	0	0.26054
TSG101	1	0.45495	0.52169	1.0	8227	0	0.26054	0.54505	0.47831	0.860594	10028	0	0.26054
ZNF550	1	0.45527	0.52169	1.0	8228	0	0.011172	0.54473	0.47831	0.860594	10021	0	0.011172
OR6X1	1	0.45531	0.5217	1.0	8229	0	0.012266	0.54469	0.4783	0.860594	10019	0	0.012266
RNF6	1	0.45536	0.5217	1.0	8230	0	0.011396	0.54464	0.4783	0.860594	10018	0	0.011396
CLIP2	1	0.45541	0.5217	1.0	8231	0	0.033541	0.54459	0.4783	0.860594	10017	0	0.033541
TMEM54	1	0.45551	0.5217	1.0	8232	0	0.01145	0.54449	0.4783	0.860594	10016	0	0.01145
HECTD2	1	0.45555	0.5217	1.0	8233	0	0.0079065	0.54445	0.4783	0.860594	10015	0	0.0079065
MAPK12	1	0.4556	0.5217	1.0	8234	0	0.033793	0.5444	0.4783	0.860594	10014	0	0.033793
CIRBP	1	0.45565	0.5217	1.0	8235	0	0.010478	0.54435	0.4783	0.860594	10013	0	0.010478
H1FOO	1	0.4557	0.5217	1.0	8236	0	0.0098409	0.5443	0.4783	0.860594	10012	0	0.0098409
PAAF1	1	0.45574	0.5217	1.0	8237	0	0.029365	0.54426	0.4783	0.860594	10011	0	0.029365
ZMAT3	1	0.45579	0.5217	1.0	8238	0	0.0097943	0.54421	0.4783	0.860594	10010	0	0.0097943
ENDOD1	1	0.45584	0.5217	1.0	8239	0	0.01844	0.54416	0.4783	0.860594	10009	0	0.01844
REM1	1	0.45589	0.5217	1.0	8240	0	0.011736	0.54411	0.4783	0.860594	10008	0	0.011736
